make,fuel-type,aspiration,num-of-doors,body-style,drive-wheels,engine-location,wheel-base,length,width,height,curb-weight,engine-type,num-of-cylinders,engine-size,fuel-system,bore,stroke,compression-ratio,horsepower,peak-rpm,city-mpg,highway-mpg,lnprice
nissan,gas,std,four,wagon,fwd,front,-0.723765525187843,-0.318795001908177,-0.989096284218932,-0.123845952924779,-1.02848059346099,ohc,cuatro-o-menos,-0.738738977515542,2bbl,-0.672431905832348,0.105208257244824,-0.187898819724054,-0.909343896175764,0.154864241089417,0.895520622962542,0.918017474260795,8.90231952852887
nissan,gas,std,two,sedan,fwd,front,-0.723765525187843,-0.718223667802345,-0.989096284218932,0.287560123571834,-1.17180217300771,ohc,cuatro-o-menos,-0.738738977515542,2bbl,-0.672431905832348,0.105208257244824,-0.187898819724054,-0.909343896175764,0.154864241089417,0.895520622962542,0.918017474260795,8.89549263145163
nissan,gas,std,two,hatchback,fwd,front,-0.723765525187843,-0.693768851523112,-0.989096284218932,-0.206127168224103,-1.02062735622556,ohc,cuatro-o-menos,-0.738738977515542,2bbl,-0.672431905832348,0.105208257244824,-0.187898819724054,-0.909343896175764,0.154864241089417,0.895520622962542,0.918017474260795,8.9617507993305
nissan,gas,std,four,sedan,fwd,front,-0.723765525187843,-0.718223667802345,-0.989096284218932,0.287560123571834,-1.13253598683053,ohc,cuatro-o-menos,-0.738738977515542,2bbl,-0.672431905832348,0.105208257244824,-0.187898819724054,-0.909343896175764,0.154864241089417,0.895520622962542,0.918017474260795,8.92252495730139
nissan,gas,std,four,wagon,fwd,front,-0.723765525187843,-0.318795001908177,-0.989096284218932,-0.123845952924779,-1.00295757244582,ohc,cuatro-o-menos,-0.738738977515542,2bbl,-0.672431905832348,0.105208257244824,-0.187898819724054,-0.909343896175764,0.154864241089417,0.895520622962542,0.918017474260795,8.98707181284882
nissan,gas,std,two,hardtop,fwd,front,-0.622859659656806,-0.954620225168283,-0.989096284218932,-0.206127168224103,-1.05989354240274,ohc,cuatro-o-menos,-0.738738977515542,2bbl,-0.672431905832348,0.105208257244824,-0.187898819724054,-0.909343896175764,0.154864241089417,0.895520622962542,0.918017474260795,9.01784725986073
nissan,gas,std,four,hatchback,fwd,front,-0.26968913029817,-0.0579436282630031,-0.321837091983792,0.369841338871157,-0.439487800803237,ohc,cuatro-o-menos,-0.141375201206309,2bbl,-0.00610607860006637,0.685598832756437,-0.413812150696509,-0.149529091680033,0.154864241089417,0.273386331629567,0.478637400231368,9.09929707318286
nissan,gas,std,four,sedan,fwd,front,-0.26968913029817,-0.0579436282630031,-0.321837091983792,0.369841338871157,-0.482680605598139,ohc,cuatro-o-menos,-0.141375201206309,2bbl,-0.00610607860006637,0.685598832756437,-0.413812150696509,-0.149529091680033,0.154864241089417,0.273386331629567,0.478637400231368,9.1641917159502
nissan,gas,std,four,sedan,fwd,front,0.268475485867369,0.618639622129161,0.297760729377406,0.534403769469802,1.0742236763272,ohcv,cinco-seis,1.44293742291818,mpfi,0.364074936528979,0.0407204155213114,-0.288304744600701,1.34296427429373,0.154864241089417,-1.28194939670287,-1.27888289588634,9.51037088760883
nissan,gas,std,four,wagon,fwd,front,0.268475485867369,0.855036179495099,0.297760729377406,0.945809845966415,1.4688488474079,ohcv,cinco-seis,1.44293742291818,mpfi,0.364074936528979,0.0407204155213114,-0.288304744600701,1.34296427429373,0.154864241089417,-1.28194939670287,-1.27888289588634,9.57491403870827
nissan,gas,std,four,sedan,fwd,front,0.268475485867369,0.855036179495099,0.297760729377406,0.534403769469802,1.00550785051713,ohcv,cinco-seis,1.44293742291818,mpfi,0.364074936528979,0.0407204155213114,-0.288304744600701,1.34296427429373,0.154864241089417,-0.970882251036382,-0.839502821856912,9.51037088760883
nissan,gas,std,two,hatchback,rwd,front,-1.26193014135338,-0.278036974776119,0.965019921612546,-1.68718904361191,1.02710425291458,ohcv,cinco-seis,1.44293742291818,mpfi,0.364074936528979,0.0407204155213114,-0.288304744600701,1.56005421843536,0.154864241089417,-0.970882251036382,-0.839502821856912,9.75260652157649
nissan,gas,turbo,two,hatchback,rwd,front,-1.26193014135338,-0.278036974776119,0.965019921612546,-1.68718904361191,1.160609285917,ohcv,cinco-seis,1.44293742291818,mpfi,0.364074936528979,0.0407204155213114,-0.58952251923064,2.64550393914355,0.154864241089417,-1.28194939670287,-1.13242287120986,9.88832315201635
nissan,gas,std,two,hatchback,rwd,front,0.0666637548052916,0.35778824848399,0.965019921612546,-1.68718904361191,1.160609285917,ohcv,cinco-seis,1.44293742291818,mpfi,0.364074936528979,0.0407204155213114,-0.288304744600701,1.56005421843536,0.154864241089417,-0.970882251036382,-0.839502821856912,9.82005159429409
peugot,gas,std,four,sedan,rwd,front,1.52979880500535,1.02621989344974,1.20332677598224,1.19265349186438,0.926975478162759,l,cuatro-o-menos,-0.141375201206309,mpfi,0.475129241067692,-0.217230951372739,-0.43891363191567,-0.149529091680033,-0.265326846621726,-0.970882251036382,-0.985962846533387,9.38429367909962
peugot,diesel,turbo,four,sedan,rwd,front,1.52979880500535,1.02621989344974,1.20332677598224,1.19265349186438,1.27448122583084,l,cuatro-o-menos,0.689739618006538,idi,1.3635636773774,0.846818437065217,2.72387300169869,-0.203801577715442,-2.05113896939408,0.428919904462811,0.332177375554893,9.48797210857446
peugot,gas,std,four,wagon,rwd,front,2.58931039308125,2.02071575547196,1.20332677598224,2.01546564485761,1.33927043302319,l,cuatro-o-menos,-0.141375201206309,mpfi,0.475129241067692,-0.217230951372739,-0.43891363191567,-0.149529091680033,-0.265326846621726,-0.970882251036382,-0.985962846533387,9.42867236629317
peugot,diesel,turbo,four,wagon,rwd,front,2.58931039308125,2.02071575547196,1.20332677598224,2.01546564485761,1.73193229479503,l,cuatro-o-menos,0.689739618006538,idi,1.3635636773774,0.846818437065217,2.72387300169869,-0.203801577715442,-2.05113896939408,-0.03768081403692,-0.839502821856912,9.53676227274389
peugot,gas,std,four,sedan,rwd,front,1.52979880500535,1.02621989344974,1.20332677598224,1.19265349186438,1.03495749015001,l,cuatro-o-menos,-0.141375201206309,mpfi,0.475129241067692,-3.44162303754836,-0.43891363191567,-0.203801577715442,-0.265326846621726,-0.970882251036382,-0.985962846533387,9.65374331942474
peugot,diesel,turbo,four,sedan,rwd,front,1.52979880500535,1.02621989344974,1.20332677598224,1.19265349186438,1.38246323781809,l,cuatro-o-menos,0.689739618006538,idi,1.3635636773774,0.846818437065217,2.72387300169869,-0.203801577715442,-2.05113896939408,0.428919904462811,0.332177375554893,9.73506890091116
peugot,gas,std,four,wagon,rwd,front,2.58931039308125,2.02071575547196,1.20332677598224,1.19265349186438,1.44725244501044,l,cuatro-o-menos,-0.141375201206309,mpfi,0.475129241067692,-3.44162303754836,-0.43891363191567,-0.203801577715442,-0.265326846621726,-0.970882251036382,-0.985962846533387,9.72286455237776
peugot,diesel,turbo,four,wagon,rwd,front,2.58931039308125,2.02071575547196,1.20332677598224,2.01546564485761,1.83991430678228,l,cuatro-o-menos,0.689739618006538,idi,1.3635636773774,0.846818437065217,2.72387300169869,-0.203801577715442,-2.05113896939408,-0.03768081403692,-0.839502821856912,9.74537068443899
peugot,gas,std,four,sedan,rwd,front,1.52979880500535,1.02621989344974,1.20332677598224,1.19265349186438,1.03495749015001,l,cuatro-o-menos,-0.141375201206309,mpfi,0.475129241067692,-0.217230951372739,-0.43891363191567,-0.149529091680033,-0.265326846621726,-0.970882251036382,-0.985962846533387,9.71896357218697
peugot,gas,turbo,four,sedan,rwd,front,1.54661644926052,1.02621989344974,1.1556654051083,0.904669238316753,1.14293950213727,l,cuatro-o-menos,0.222237532199312,mpfi,1.03040076376126,-0.152743109649226,-0.790334368983933,1.07160184411668,0.995246416511702,-1.12641582386963,-0.985962846533387,9.806425839693
plymouth,gas,std,two,hatchback,fwd,front,-0.858306679229227,-1.37035210191528,-0.989096284218932,-1.23464235946564,-1.23659138020007,ohc,cuatro-o-menos,-0.920545344218353,2bbl,-1.33875773306463,-0.0882552679257136,-0.187898819724054,-0.936480139193469,0.78515087265613,1.828722059962,1.5038575729667,8.6255093348997
plymouth,gas,turbo,two,hatchback,fwd,front,-0.858306679229227,-1.37035210191528,-0.989096284218932,-1.23464235946564,-0.824296425339638,ohc,cuatro-o-menos,-0.712766639415141,spdi,-1.1166491239872,0.427647465862386,-0.639725481668964,-0.0138478765915092,0.78515087265613,-0.193214386870164,-0.107202698474534,8.98180732337753
plymouth,gas,std,four,hatchback,fwd,front,-0.858306679229227,-1.37035210191528,-0.989096284218932,-1.31692357476496,-1.14038922406597,ohc,cuatro-o-menos,-0.920545344218353,2bbl,-1.33875773306463,-0.0882552679257136,-0.187898819724054,-0.936480139193469,0.78515087265613,0.895520622962542,1.06447749893727,8.73697108525415
plymouth,gas,std,four,sedan,fwd,front,-0.858306679229227,-0.555191559274113,-0.989096284218932,-1.23464235946564,-1.09719641927107,ohc,cuatro-o-menos,-0.920545344218353,2bbl,-1.33875773306463,-0.0882552679257136,-0.187898819724054,-0.936480139193469,0.78515087265613,0.895520622962542,1.06447749893727,8.80866806210672
plymouth,gas,std,four,sedan,fwd,front,-0.858306679229227,-0.555191559274113,-0.989096284218932,-1.23464235946564,-0.700607938881509,ohc,cuatro-o-menos,-0.712766639415141,2bbl,-1.33875773306463,-0.0882552679257136,-0.187898819724054,-0.936480139193469,0.78515087265613,0.895520622962542,1.06447749893727,8.93708703617652
plymouth,gas,std,four,wagon,fwd,front,0.756187169267386,0.0398756368539356,-0.607805317227426,2.46801232900388,-0.025229536633948,ohc,cuatro-o-menos,-0.0894305250055059,2bbl,0.0679301244257427,0.65335491189468,-0.413812150696509,-0.393755278839375,-0.265326846621726,-0.193214386870164,-0.107202698474534,9.09616332691378
plymouth,gas,turbo,two,hatchback,rwd,front,-0.488318505615419,-0.0742468391158278,0.202437987629528,-1.4814860053636,0.530386997773203,ohc,cuatro-o-menos,0.793628970408144,spdi,0.956364560735449,1.94311174636493,-0.790334368983933,1.15301057316979,-0.265326846621726,-0.970882251036382,-0.985962846533387,9.45438398739813
porsche,gas,std,two,hatchback,rwd,front,-0.723765525187843,-0.424765872451527,1.1556654051083,-1.4814860053636,0.451854625418835,ohc,cuatro-o-menos,0.663767279906136,mpfi,2.25199811368711,-0.475182318266789,-0.162797338504893,1.09873808713438,0.78515087265613,-0.970882251036382,-0.54658277250396,9.99961557963035
porsche,gas,std,two,hardtop,rwd,rear,-1.5646477379465,-0.424765872451527,-0.41715983373167,-0.905517498268343,0.408661820623933,ohcf,cinco-seis,1.7805778182234,mpfi,1.51163608342902,-1.15230465636367,-0.162797338504893,2.83545764026748,1.62553304807842,-1.28194939670287,-0.839502821856912,10.3898565358681
porsche,gas,std,two,convertible,rwd,rear,-1.5646477379465,-0.424765872451527,-0.41715983373167,-0.905517498268343,0.495047430213737,ohcf,cinco-seis,1.7805778182234,mpfi,1.51163608342902,-1.15230465636367,-0.162797338504893,2.83545764026748,1.62553304807842,-1.28194939670287,-0.839502821856912,10.5194296621871
renault,gas,std,four,wagon,fwd,front,-0.454683217105075,0.602336411276339,0.297760729377406,0.575544377119464,0.0611560729558563,ohc,cuatro-o-menos,0.170292855998509,mpfi,0.475129241067692,2.07208742981195,-0.363609188258186,-0.936480139193469,0.78515087265613,-0.348747959703408,0.0392573262019418,9.13723190015554
renault,gas,std,two,hatchback,fwd,front,-0.454683217105075,0.219210956234993,0.345422100251341,-1.35806418241462,-0.172477734798387,ohc,cuatro-o-menos,0.170292855998509,mpfi,0.475129241067692,2.07208742981195,-0.363609188258186,-0.936480139193469,0.78515087265613,-0.348747959703408,0.0392573262019418,9.19978485803667
saab,gas,std,two,hatchback,fwd,front,0.0498461105501171,1.01806828802333,0.297760729377406,0.945809845966415,0.216257508355732,ohc,cuatro-o-menos,-0.115402863105907,mpfi,0.771274053170928,-0.604158001713814,-0.2104901528213,0.203242067550128,0.259912013017202,-0.659815105369895,-0.400122747827485,9.38008314656328
saab,gas,std,four,sedan,fwd,front,0.0498461105501171,1.01806828802333,0.297760729377406,0.945809845966415,0.288899952783522,ohc,cuatro-o-menos,-0.115402863105907,mpfi,0.771274053170928,-0.604158001713814,-0.213000300943216,0.203242067550128,0.259912013017202,-0.659815105369895,-0.400122747827485,9.40672918598157
saab,gas,std,two,hatchback,fwd,front,0.0498461105501171,1.01806828802333,0.297760729377406,0.945809845966415,0.312459664489833,ohc,cuatro-o-menos,-0.115402863105907,mpfi,-2.93053609811952,-3.82855008788944,-0.213000300943216,0.203242067550128,0.259912013017202,-0.659815105369895,-0.400122747827485,9.61846859750383
saab,gas,std,four,sedan,fwd,front,0.0498461105501171,1.01806828802333,0.297760729377406,0.945809845966415,0.412588439241651,ohc,cuatro-o-menos,-0.115402863105907,mpfi,0.771274053170928,-0.604158001713814,-0.213000300943216,0.203242067550128,0.259912013017202,-0.659815105369895,-0.400122747827485,9.64924025617058
saab,gas,turbo,two,hatchback,fwd,front,0.0498461105501171,1.01806828802333,0.297760729377406,0.945809845966415,0.510753904684611,dohc,cuatro-o-menos,-0.115402863105907,mpfi,0.771274053170928,-0.604158001713814,-0.288304744600701,1.56005421843536,0.78515087265613,-0.970882251036382,-0.693042797180436,9.806425839693
saab,gas,turbo,four,sedan,fwd,front,0.0498461105501171,1.01806828802333,0.297760729377406,0.945809845966415,0.587322967730119,dohc,cuatro-o-menos,-0.115402863105907,mpfi,0.771274053170928,-0.604158001713814,-0.288304744600701,1.56005421843536,0.78515087265613,-0.970882251036382,-0.693042797180436,9.83199155083106
subaru,gas,std,two,hatchback,fwd,front,-0.858306679229227,-1.40295852362092,-1.17974176771468,-0.0415647376254557,-0.977434551430655,ohcf,cuatro-o-menos,-0.738738977515542,2bbl,1.06741886527416,-2.89347638289851,-0.288304744600701,-0.909343896175764,-0.475422390477297,0.895520622962542,0.77155744958432,8.54051901671973
subaru,gas,std,two,hatchback,fwd,front,-0.858306679229227,-1.32144246935681,-1.08441902596681,-0.0415647376254557,-0.840002899810512,ohcf,cuatro-o-menos,-0.453043258411126,2bbl,1.06741886527416,-1.99064659876933,-0.363609188258186,-0.800798924104945,-1.52590010975515,0.117852758796324,0.0392573262019418,8.86120833720818
subaru,gas,std,two,hatchback,4wd,front,-0.92557725624992,-1.37035210191528,-0.989096284218932,0.78124741536777,-0.604405782747409,ohcf,cuatro-o-menos,-0.453043258411126,2bbl,1.06741886527416,-1.99064659876933,-0.363609188258186,-0.800798924104945,-1.52590010975515,0.117852758796324,0.0392573262019418,8.93629818522844
subaru,gas,std,four,sedan,fwd,front,-0.26968913029817,-0.172066104232767,-0.226514350235914,-0.535252029421392,-0.790920167089032,ohcf,cuatro-o-menos,-0.453043258411126,2bbl,1.06741886527416,-1.99064659876933,-0.162797338504893,-0.556572736945603,-0.685517934332868,1.05105419579579,0.918017474260795,8.87150534616578
subaru,gas,std,four,sedan,fwd,front,-0.26968913029817,-0.172066104232767,-0.226514350235914,-0.535252029421392,-0.702571248190368,ohcf,cuatro-o-menos,-0.453043258411126,2bbl,1.06741886527416,-1.99064659876933,-0.162797338504893,-0.556572736945603,-1.52590010975515,0.428919904462811,0.332177375554893,8.95866873704743
subaru,gas,std,four,sedan,fwd,front,-0.26968913029817,-0.172066104232767,-0.226514350235914,-0.535252029421392,-0.40807485186149,ohcf,cuatro-o-menos,-0.453043258411126,mpfi,1.06741886527416,-1.99064659876933,-0.288304744600701,-0.230937820733147,0.154864241089417,0.117852758796324,0.185717350878417,9.20633235057864
subaru,gas,std,four,sedan,4wd,front,-0.303324418808516,-0.172066104232767,-0.226514350235914,0.20527890827251,-0.319725932962826,ohcf,cuatro-o-menos,-0.453043258411126,2bbl,1.06741886527416,-1.99064659876933,-0.288304744600701,-0.556572736945603,-0.685517934332868,-0.193214386870164,-0.839502821856912,9.13053930177263
subaru,gas,turbo,four,sedan,4wd,front,-0.303324418808516,-0.172066104232767,-0.226514350235914,0.20527890827251,-0.0743122693554278,ohcf,cuatro-o-menos,-0.453043258411126,mpfi,1.06741886527416,-1.99064659876933,-0.614624000449802,0.230378310567833,-0.685517934332868,-0.193214386870164,-0.253662723151009,9.32892308780313
subaru,gas,std,four,wagon,fwd,front,-0.303324418808516,-0.049792022836592,-0.226514350235914,-0.329548991173086,-0.50624031730445,ohcf,cuatro-o-menos,-0.453043258411126,2bbl,1.06741886527416,-1.99064659876933,-0.288304744600701,-0.556572736945603,-0.685517934332868,0.428919904462811,0.185717350878417,8.91771275713139
subaru,gas,std,four,wagon,fwd,front,-0.303324418808516,-0.049792022836592,-0.226514350235914,-0.329548991173086,-0.182294281342683,ohcf,cuatro-o-menos,-0.453043258411126,mpfi,1.06741886527416,-1.99064659876933,-0.288304744600701,-0.230937820733147,0.154864241089417,-0.03768081403692,0.0392573262019418,9.2299469016151
subaru,gas,std,four,wagon,4wd,front,-0.320142063063689,-0.0416404174101808,-0.226514350235914,0.452122554170478,-0.251010107152755,ohcf,cuatro-o-menos,-0.453043258411126,2bbl,1.06741886527416,-1.99064659876933,-0.288304744600701,-0.556572736945603,-0.685517934332868,-0.348747959703408,-0.253662723151009,8.98882050177807
subaru,gas,turbo,four,wagon,4wd,front,-0.320142063063689,-0.0416404174101808,-0.226514350235914,0.452122554170478,0.200551033884859,ohcf,cuatro-o-menos,-0.453043258411126,mpfi,1.06741886527416,-1.99064659876933,-0.614624000449802,0.230378310567833,-0.685517934332868,-0.348747959703408,-1.13242287120986,9.36683116873562
toyota,gas,std,two,hatchback,fwd,front,-0.521953794125766,-1.25622962594552,-1.08441902596681,0.287560123571834,-1.1050496565065,ohc,cuatro-o-menos,-0.86860066801755,2bbl,-1.04261292096139,-0.733133685160839,-0.288304744600701,-1.0992975972997,-0.685517934332868,1.51765491429552,1.21093752361375,8.58447793822183
toyota,gas,std,two,hatchback,fwd,front,-0.521953794125766,-1.25622962594552,-1.08441902596681,0.287560123571834,-0.997067644519247,ohc,cuatro-o-menos,-0.86860066801755,2bbl,-1.04261292096139,-0.733133685160839,-0.288304744600701,-1.0992975972997,-0.685517934332868,0.895520622962542,1.06447749893727,8.75431854025087
toyota,gas,std,four,hatchback,fwd,front,-0.521953794125766,-1.25622962594552,-1.08441902596681,0.287560123571834,-1.04615037724073,ohc,cuatro-o-menos,-0.86860066801755,2bbl,-1.04261292096139,-0.733133685160839,-0.288304744600701,-1.0992975972997,-0.685517934332868,0.895520622962542,1.06447749893727,8.77770959579525
toyota,gas,std,four,wagon,fwd,front,-0.521953794125766,-0.359553029040235,-1.08441902596681,2.18002807545625,-0.525873410393041,ohc,cuatro-o-menos,-0.86860066801755,2bbl,-1.04261292096139,-0.733133685160839,-0.288304744600701,-1.0992975972997,-0.685517934332868,0.895520622962542,0.918017474260795,8.84188198949711
toyota,gas,std,four,wagon,4wd,front,-0.521953794125766,-0.359553029040235,-1.08441902596681,2.18002807545625,-0.50624031730445,ohc,cuatro-o-menos,-0.86860066801755,2bbl,-1.04261292096139,-0.733133685160839,-0.288304744600701,-1.0992975972997,-0.685517934332868,0.273386331629567,0.185717350878417,8.9743648418466
toyota,gas,std,four,wagon,4wd,front,-0.521953794125766,-0.359553029040235,-1.08441902596681,2.18002807545625,1.10367331596009,ohc,cuatro-o-menos,-0.86860066801755,2bbl,-1.04261292096139,-0.733133685160839,-0.288304744600701,-1.0992975972997,-0.685517934332868,0.273386331629567,0.185717350878417,9.08000387024818
toyota,gas,std,four,sedan,fwd,front,-0.521953794125766,-0.636707613538229,-0.703128058975297,-0.329548991173086,-0.91657196285602,ohc,cuatro-o-menos,-0.712766639415141,2bbl,-0.52435949978073,-0.733133685160839,-0.288304744600701,-0.882207653158059,-0.685517934332868,0.739987050129299,0.918017474260795,8.84476882752969
toyota,gas,std,four,hatchback,fwd,front,-0.521953794125766,-0.636707613538229,-0.703128058975297,-0.41183020647241,-0.861599302207963,ohc,cuatro-o-menos,-0.712766639415141,2bbl,-0.52435949978073,-0.733133685160839,-0.288304744600701,-0.882207653158059,-0.685517934332868,0.739987050129299,0.918017474260795,8.88155848863898
toyota,diesel,std,four,sedan,fwd,front,-0.521953794125766,-0.636707613538229,-0.703128058975297,-0.329548991173086,-0.535689956937337,ohc,cuatro-o-menos,-0.401098582210323,idi,-0.228214687677493,0.298671782415361,3.10039521998612,-1.26211505540593,-1.31580456589958,1.36212134146227,0.77155744958432,8.9743648418466
toyota,diesel,std,four,hatchback,fwd,front,-0.521953794125766,-0.636707613538229,-0.703128058975297,-0.41183020647241,-0.535689956937337,ohc,cuatro-o-menos,-0.401098582210323,idi,-0.228214687677493,0.298671782415361,3.10039521998612,-1.26211505540593,-1.31580456589958,1.98425563279525,2.38261772102555,8.96033936649209
toyota,gas,std,four,sedan,fwd,front,-0.521953794125766,-0.636707613538229,-0.703128058975297,-0.329548991173086,-0.891048941840851,ohc,cuatro-o-menos,-0.712766639415141,2bbl,-0.52435949978073,-0.733133685160839,-0.288304744600701,-0.882207653158059,-0.685517934332868,1.98425563279525,2.38261772102555,8.95389853526046
toyota,gas,std,four,hatchback,fwd,front,-0.521953794125766,-0.636707613538229,-0.703128058975297,-0.41183020647241,-0.836076281192793,ohc,cuatro-o-menos,-0.712766639415141,2bbl,-0.52435949978073,-0.733133685160839,-0.288304744600701,-0.882207653158059,-0.685517934332868,0.428919904462811,0.478637400231368,9.03097444300786
toyota,gas,std,four,sedan,fwd,front,-0.521953794125766,-0.636707613538229,-0.703128058975297,-0.41183020647241,-0.800736713633328,ohc,cuatro-o-menos,-0.712766639415141,2bbl,-0.52435949978073,-0.733133685160839,-0.288304744600701,-0.882207653158059,-0.685517934332868,0.428919904462811,0.478637400231368,9.13324332159122
toyota,gas,std,two,sedan,rwd,front,-0.723765525187843,-0.441069083304352,-0.893773542471054,-0.494111421771731,-0.743800743676411,ohc,cuatro-o-menos,-0.712766639415141,2bbl,-0.52435949978073,-0.733133685160839,-0.288304744600701,-0.882207653158059,-0.685517934332868,0.584453477296055,0.478637400231368,8.99442066575129
toyota,gas,std,two,hatchback,rwd,front,-0.723765525187843,-0.441069083304352,-0.893773542471054,-0.494111421771731,-0.67508491786634,ohc,cuatro-o-menos,-0.712766639415141,2bbl,-0.52435949978073,-0.733133685160839,-0.288304744600701,-0.882207653158059,-0.685517934332868,0.584453477296055,0.478637400231368,9.01651287499603
toyota,gas,std,two,sedan,rwd,front,-0.723765525187843,-0.441069083304352,-0.893773542471054,-0.494111421771731,-0.555323050025929,dohc,cuatro-o-menos,-0.712766639415141,mpfi,-0.339268992216206,-0.571914080852057,-0.187898819724054,0.257514553585538,3.09620185506741,0.117852758796324,-0.253662723151009,9.13755460225053
toyota,gas,std,two,hatchback,rwd,front,-0.723765525187843,-0.441069083304352,-0.893773542471054,-0.494111421771731,-0.486607224215858,dohc,cuatro-o-menos,-0.712766639415141,mpfi,-0.339268992216206,-0.571914080852057,-0.187898819724054,0.257514553585538,3.09620185506741,0.117852758796324,-0.253662723151009,9.16303909885817
toyota,gas,std,two,hardtop,rwd,front,-0.0678773992360925,0.170301323676521,-0.131191608488042,-0.740955067669699,-0.0154129900896521,ohc,cuatro-o-menos,0.533905589404129,mpfi,1.06741886527416,0.782330595341705,-0.213000300943216,0.366059525656357,-0.685517934332868,-0.193214386870164,-0.107202698474534,9.04180337015285
toyota,gas,std,two,hardtop,rwd,front,-0.0678773992360925,0.170301323676521,-0.131191608488042,-0.740955067669699,-0.0232662273250888,ohc,cuatro-o-menos,0.533905589404129,mpfi,1.06741886527416,0.782330595341705,-0.213000300943216,0.366059525656357,-0.685517934332868,-0.193214386870164,-0.107202698474534,9.17357264778397
toyota,gas,std,two,hatchback,rwd,front,-0.0678773992360925,0.170301323676521,-0.131191608488042,-0.740955067669699,0.006183412307799,ohc,cuatro-o-menos,0.533905589404129,mpfi,1.06741886527416,0.782330595341705,-0.213000300943216,0.366059525656357,-0.685517934332868,-0.193214386870164,-0.107202698474534,9.20923976653215
toyota,gas,std,two,hardtop,rwd,front,-0.0678773992360925,0.170301323676521,-0.131191608488042,-0.740955067669699,0.257487003841775,ohc,cuatro-o-menos,0.533905589404129,mpfi,1.06741886527416,0.782330595341705,-0.213000300943216,0.366059525656357,-0.685517934332868,-0.193214386870164,-0.107202698474534,9.32357976758269
toyota,gas,std,two,hatchback,rwd,front,-0.0678773992360925,0.170301323676521,-0.131191608488042,-0.740955067669699,0.326202829651847,ohc,cuatro-o-menos,0.533905589404129,mpfi,1.06741886527416,0.782330595341705,-0.213000300943216,0.366059525656357,-0.685517934332868,-0.193214386870164,-0.107202698474534,9.35435413211509
toyota,gas,std,two,convertible,rwd,front,-0.0678773992360925,0.170301323676521,-0.131191608488042,-0.329548991173086,0.838626559264095,ohc,cuatro-o-menos,0.533905589404129,mpfi,1.06741886527416,0.782330595341705,-0.213000300943216,0.366059525656357,-0.685517934332868,-0.193214386870164,-0.107202698474534,9.77956697061665
toyota,gas,std,four,sedan,fwd,front,0.60482837097083,0.121391691118052,0.297760729377406,0.452122554170478,-0.435561182185519,ohc,cuatro-o-menos,-0.0894305250055059,mpfi,-0.0801422816258754,0.91130627878873,-0.363609188258186,-0.285210306768556,-1.9460911974663,0.584453477296055,0.478637400231368,9.09918532261002
toyota,diesel,turbo,four,sedan,fwd,front,0.60482837097083,0.121391691118052,0.297760729377406,0.452122554170478,-0.133211548621203,ohc,cuatro-o-menos,-0.401098582210323,idi,-0.228214687677493,0.298671782415361,3.10039521998612,-0.800798924104945,-1.31580456589958,0.739987050129299,0.332177375554893,9.2778120870912
toyota,gas,std,four,hatchback,fwd,front,0.60482837097083,0.121391691118052,0.297760729377406,0.0407164776738651,-0.26278996300591,ohc,cuatro-o-menos,-0.0894305250055059,mpfi,-0.0801422816258754,0.91130627878873,-0.363609188258186,-0.285210306768556,-1.9460911974663,0.273386331629567,0.185717350878417,9.20913965139966
toyota,gas,std,four,sedan,fwd,front,0.60482837097083,0.121391691118052,0.297760729377406,0.452122554170478,-0.26278996300591,ohc,cuatro-o-menos,-0.0894305250055059,mpfi,-0.0801422816258754,0.91130627878873,-0.363609188258186,-0.285210306768556,-1.9460911974663,0.273386331629567,0.185717350878417,9.29633456514304
toyota,gas,std,four,hatchback,fwd,front,0.60482837097083,0.121391691118052,0.297760729377406,0.0407164776738651,-0.176404353416106,ohc,cuatro-o-menos,-0.0894305250055059,mpfi,-0.0801422816258754,0.91130627878873,-0.363609188258186,-0.285210306768556,-1.9460911974663,0.273386331629567,0.185717350878417,9.32794561405045
toyota,gas,std,two,hatchback,rwd,front,0.688916592246696,0.765368519804572,0.869697179864668,-0.740955067669699,0.840589868572955,dohc,cinco-seis,1.18321404191417,mpfi,-0.228214687677493,0.298671782415361,-0.213000300943216,1.58719046145307,0.154864241089417,-0.815348678203139,-0.985962846533387,9.71462464769875
toyota,gas,std,two,hatchback,rwd,front,0.688916592246696,0.765368519804572,0.869697179864668,-0.740955067669699,0.919122240927322,dohc,cinco-seis,1.18321404191417,mpfi,-0.228214687677493,0.298671782415361,-0.213000300943216,1.58719046145307,0.154864241089417,-0.970882251036382,-0.985962846533387,9.68021899340877
toyota,gas,std,four,sedan,rwd,front,0.957998900329464,1.11588755314027,0.297760729377406,0.122997692973189,1.14490281144613,dohc,cinco-seis,1.18321404191417,mpfi,-0.228214687677493,0.298671782415361,-0.238101782162378,1.45150924636454,0.154864241089417,-0.815348678203139,-0.985962846533387,9.66077884572708
toyota,gas,std,four,wagon,rwd,front,0.957998900329464,1.11588755314027,0.297760729377406,0.122997692973189,1.18416899762331,dohc,cinco-seis,0.923490660910151,mpfi,-0.228214687677493,0.298671782415361,-0.238101782162378,1.45150924636454,0.154864241089417,-0.970882251036382,-0.985962846533387,9.66459564425378
